2016.07.01 17:00:00	entry	XAUUSD	90	buy	0.01	1339.86	1331.04	0.00	daily momentum plus fresh H1 breakout;d1_pct=22.587587;breakout_atr=0.434622;body_ratio=0.638554;close_location=0.771084;range_atr=1.844672;channel_width_atr=5.800716;atr_pct=0.302276;tick_volume_ratio=1.635442;stop_atr=2.179269	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.07.05 04:42:40	exit	XAUUSD	91	close	0.01	1340.69	0.00	0.57	sl 1340.74	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.07.27 16:00:00	entry	XAUUSD	92	buy	0.03	1323.05	1318.15	0.00	daily momentum plus fresh H1 breakout;d1_pct=18.086924;breakout_atr=0.510884;body_ratio=0.716129;close_location=0.741935;range_atr=2.065749;channel_width_atr=2.629942;atr_pct=0.170177;tick_volume_ratio=1.687316;stop_atr=2.174633	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.07.27 21:49:37	exit	XAUUSD	93	close	0.03	1332.84	0.00	29.37	tp 1332.84	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.07.28 11:00:00	entry	XAUUSD	94	buy	0.02	1343.15	1336.80	0.00	daily momentum plus fresh H1 breakout;d1_pct=18.707516;breakout_atr=0.111176;body_ratio=0.956954;close_location=0.956954;range_atr=0.883558;channel_width_atr=6.828555;atr_pct=0.254562;tick_volume_ratio=1.404678;stop_atr=1.858338	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.07.28 17:46:27	exit	XAUUSD	95	close	0.02	1336.80	0.00	-12.70	sl 1336.80	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.08.10 16:00:00	entry	XAUUSD	98	buy	0.02	1356.58	1350.49	0.00	daily momentum plus fresh H1 breakout;d1_pct=8.264076;breakout_atr=0.438154;body_ratio=0.820639;close_location=0.867322;range_atr=1.578131;channel_width_atr=6.770066;atr_pct=0.190151;tick_volume_ratio=1.737920;stop_atr=2.360566	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.08.10 16:30:40	exit	XAUUSD	99	close	0.02	1350.48	0.00	-12.20	sl 1350.49	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.08.16 09:00:00	entry	XAUUSD	100	buy	0.03	1347.75	1342.73	0.00	daily momentum plus fresh H1 breakout;d1_pct=8.820542;breakout_atr=0.174494;body_ratio=0.737313;close_location=0.800000;range_atr=1.243735;channel_width_atr=4.169296;atr_pct=0.199904;tick_volume_ratio=1.170884;stop_atr=1.863505	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.08.16 15:31:42	exit	XAUUSD	101	close	0.03	1357.79	0.00	30.12	tp 1357.79	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
